1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01
1.000000000000000000e+00,-3.171650115562629768e+00,-8.365697458219265581e-01,4.470520046811111037e+00,-2.602205404540941736e+00,-2.760148048900493034e+00,1.725569350568000981e+00,-2.672460297161310727e+00,4.395641488133904318e+00,-3.607661829385671481e+00,1.834744162607225282e-01
2.000000000000000000e+00,2.983854061470486013e-02,-1.030904782019083088e+00,4.601508302192760524e+00,-2.520981188921207039e+00,-3.032326116793777171e+00,-2.098853926415554572e+00,1.769891241555157646e-01,3.951901306213572163e+00,-2.792642552763026309e+00,3.876895156596261049e+00
3.000000000000000000e+00,-3.300529085085696313e+00,-6.994125286385538542e-01,-1.305064910244122300e+00,-2.552981842149303571e+00,-4.618829261954402909e+00,-2.119932790322248017e+00,-2.775753126280284810e+00,4.171836445535400451e+00,-3.708833823837220933e+00,-3.055388707136660886e-03
4.000000000000000000e+00,-3.115281674598102235e+00,-9.140143593141322187e-01,4.527820268021202743e+00,-2.601091981683671506e+00,-2.953331634417404317e+00,1.726594386822914107e+00,-2.765812015218099162e+00,3.953716338812014897e+00,-7.388237890547499909e-01,3.861678089924283519e+00
5.000000000000000000e+00,-3.339598338800251032e+00,-1.010976428458137732e+00,-1.312567830410280578e+00,-2.447921707891786536e+00,-2.869130206328476707e+00,-2.237566396368743327e+00,9.152582265667494332e-02,3.724401714042511191e+00,-3.646904216053124426e+00,9.336143820791308057e-03
6.000000000000000000e+00,-3.330784555757579923e+00,3.786742939162406063e-02,4.537939032762562164e+00,-2.481416222423522555e+00,-4.497236910643874985e+00,1.796522198727998676e+00,-2.777530425321590890e+00,3.858387248833858862e+00,-2.651716560419817625e+00,6.802085511242189630e-02
7.000000000000000000e+00,-1.964434782453110609e-02,-8.541264683015803438e-01,4.507968783076594654e+00,-2.537439421916976467e+00,1.078883430149999212e+00,1.861773084927078381e+00,2.636901554924321878e-01,3.772673004615785697e+00,-5.408847711616914244e-01,-3.492241140456956661e+00
8.000000000000000000e+00,-3.590579550651695317e+00,-9.500714788419283297e-01,-1.313532998209778757e+00,-2.666417387465994882e+00,1.038161365098323907e+00,1.731496391269818025e+00,-2.712151856490228941e+00,3.904330160231658020e+00,-3.602030430822917850e+00,3.995685169435517992e+00
9.000000000000000000e+00,6.419753086685622834e-02,-1.070473643319958423e+00,3.083685154251220695e+00,-1.167679400241849574e+00,1.206415028363513331e+00,-2.241634385718692890e+00,-2.788259387545021450e+00,3.790100344247932629e+00,-6.897493450841603035e-01,4.026381143874098179e+00
