1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01
1.000000000000000000e+00,-8.814215501427737909e-01,2.898080647493970208e-01,-2.239152647037023769e+00,-1.316033108689639297e+00,-3.507805958804178781e-01,-5.595226870017895315e-01,-5.116073269595814571e-02,-9.633197094184968723e-01,-5.303289319438971028e-02,-1.345977067081260969e+00
2.000000000000000000e+00,9.708970136807346663e-01,5.052660111822221412e-01,-9.504956375621840259e-01,1.132864827244986605e+00,1.881742231075499427e-01,-1.454605874787199049e+00,-1.516807746719594840e+00,6.220715427468652692e-01,-2.487222520379287261e+00,1.120240763733115541e+00
3.000000000000000000e+00,1.396932485184803951e+00,-1.441189111009781032e-01,5.891050781936697511e-01,2.156405442054893928e-01,1.523603926484746296e+00,-2.491317203062369881e-02,1.274009488625206243e+00,-2.945249034188956450e-01,1.984875242370421067e-01,1.860067909117297136e+00
4.000000000000000000e+00,1.468796306725297818e+00,-8.744595193227590046e-01,7.305913738445873884e-01,-1.605327710647957762e+00,1.711617898801741644e+00,1.191950732148957082e+00,2.104653385720623771e+00,-1.165072971660499945e+00,-6.961870527921888707e-02,4.395516232236195142e-01
5.000000000000000000e+00,-1.641269881306808495e-02,5.488851609540341264e-02,9.784098925404375313e-01,4.305364971270608243e-01,1.090707654751444267e+00,3.047965346384852170e-01,-1.496645319303548938e+00,1.144609174451572536e-01,6.334530516149150525e-01,-1.666623824573323365e+00
6.000000000000000000e+00,1.400491674847115009e+00,-1.867890815019075390e-01,1.816599304110929625e+00,-3.622439396215135221e-01,-2.336479989438654814e-01,-3.958236176691315444e-01,8.196336850425014475e-01,8.453886031115361022e-03,5.129929837814604099e-01,-3.168737163516213706e-01
7.000000000000000000e+00,-2.076515444371312621e-02,1.186217870227640914e+00,-1.171304525685978204e+00,-7.697258675523382943e-01,4.321639484910477225e-01,2.908210681473860082e-01,2.605664413765070853e-01,-2.182226332947138747e+00,1.180739123873761454e+00,-5.263891014195209994e-01
8.000000000000000000e+00,6.233549260157549288e-01,-3.473460278636320703e-02,-4.378921801623556487e-01,-1.179399761043763872e+00,7.359666376520233866e-02,1.128622492533906785e+00,-1.648037678771326897e+00,8.211417369561668789e-02,3.089039050908927164e-01,2.027477459427006190e-01
9.000000000000000000e+00,-1.076243322131294367e+00,-1.661160774653386296e+00,1.052559750643205838e+00,-1.661468849621768884e-01,-1.365453129501450924e+00,9.704019839824015170e-01,-1.018504057612368702e-01,5.697392276549294587e-01,8.672045772795569096e-01,4.065949821812670645e-02
1.000000000000000000e+01,-1.914059763609269119e-02,-1.606780559350907411e-01,1.577807891151786102e+00,1.368921355071856638e+00,5.664448600897266095e-01,-9.522612025527328328e-01,1.054329797510414002e+00,-4.174232538605669451e-01,9.401150760315580834e-01,-1.381843295330807964e+00
1.100000000000000000e+01,1.694832138515522280e+00,-6.157541016618311991e-01,1.357553818558223657e+00,1.044761145672214786e+00,-1.391494836537765789e-01,2.872053275092834590e-01,-1.850493482104368814e+00,-4.166633052120484182e-01,5.990244751904628684e-01,-8.995998846260241377e-01
1.200000000000000000e+01,-3.215676463709791211e-01,-8.558715709838198016e-02,-2.206650435566580026e-01,-7.780263358179226318e-02,5.477200027585200637e-01,-1.984608660954833681e+00,-3.078148577059416913e-01,-6.805065918268257130e-01,-1.572938974269246781e+00,-1.915049461403487863e+00
1.300000000000000000e+01,-1.646849759503593358e+00,5.751875483174521131e-01,4.145087727933102761e-01,1.728322948375108803e+00,-4.832000076107489939e-01,1.822180925460579193e-01,-1.893960411060669147e+00,2.047099063141449848e-01,8.932582212667727894e-01,-3.288065630195415312e-01
1.400000000000000000e+01,2.859075983901659401e-01,7.419062559158079440e-01,-1.354050255045913254e+00,1.487366494402622585e+00,6.850764908397624087e-01,-1.218549661176420384e+00,-1.225858213287222886e+00,6.001359371991838998e-01,-9.404975363130457788e-01,-9.114085113816964290e-01
