1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01
1.000000000000000000e+00,-6.457515480363327232e-01,2.782007803778240862e-01,-8.351609424075590038e-01,2.693864519698966120e+00,-1.106314718227474347e-01,2.015504111328064063e+00,1.055794032612246802e+00,-1.127312707110303736e+00,2.009219125998614075e+00,7.123610087681833125e-01
2.000000000000000000e+00,-1.652431567162165752e-03,2.073967243210798894e-01,1.415650123311164243e+00,7.414722169302553345e-01,-6.489746175981460086e-01,6.962648023789006491e-01,-3.408578233267213764e-01,-9.320555363151731276e-01,1.354931971882773478e+00,-3.730497083236564149e-01
3.000000000000000000e+00,-4.243277685839900171e-01,1.690283516958919208e+00,-4.501186953063085472e-01,8.140610579351031939e-02,-2.464647009338018169e+00,-4.176707553128698458e-01,5.864170203908788959e-02,-2.338683519695614166e+00,-1.121668304687989837e+00,2.523633338145801375e+00
4.000000000000000000e+00,-1.140551866900112454e+00,1.781726664351096501e+00,4.984223560973726763e-01,5.586224564457965558e-01,6.301090781112232697e-02,-1.681983151495751727e-01,9.155171123332636052e-01,1.638909235960618105e+00,1.846326505978007404e+00,2.863786766038181497e+00
5.000000000000000000e+00,-8.598416073052483899e-02,7.684493960667106993e-01,-1.640171529106675630e+00,-2.125233275315459913e+00,4.078658129586874015e-01,2.600822008041887567e-01,-8.168170903056494181e-01,1.190486792573688835e+00,3.976231106139270111e+00,2.013184347785907491e+00
6.000000000000000000e+00,-1.214179051100550355e+00,-7.631002739850245575e-01,9.364171439565560640e-01,2.776845400691784760e-01,-1.271861385717423021e+00,-4.379319753158249506e-01,1.060461236045736833e+00,-2.610464425393552723e-01,-5.748849378254423659e-01,-5.874191807691498957e-01
7.000000000000000000e+00,1.072870752102363490e+00,-1.922898105510091327e+00,1.634158353098662531e-01,-8.004970910356954406e-01,-7.906666474241066389e-01,8.466524287381782532e-01,4.742518411696677871e-01,1.436206746673720058e+00,4.385480491961500249e+00,-4.024716867305675905e+00
8.000000000000000000e+00,-9.886755528816604244e-02,-8.899804438382008520e-02,2.262805670100275890e+00,3.634827066244969984e-01,-4.834345667351624964e-01,-2.051238804455971287e+00,-1.520586773139388503e+00,1.893443757226810631e-01,3.025747647337639012e+00,-2.765466376566422024e+00
9.000000000000000000e+00,-7.786849991816389149e-01,5.897551381680046223e-01,5.700638503388530953e-01,-1.622076872721005536e+00,1.765140352927974110e+00,-1.475242097983309630e+00,-2.430499326713743802e+00,-7.058833084236038058e-01,-1.356407495328739943e+00,-2.475931206646574623e+00
